complaint_id,timestamp,ward_code,ward_name,issue_type,phone_number,latitude,longitude,status,is_duplicate,duplicate_parent_id,synthetic,seed,generator_version,generated_at
10740,2026-09-08T10:02:00Z,K/W,Andheri West / Versova,severe_dry_pipe,+91-9846251557,19.1246,72.8316,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10741,2026-09-08T10:41:00Z,R/S,Kandivali West & East,contaminated_water,+91-9859847622,19.2106,72.8473,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10742,2026-09-08T17:47:00Z,S,Bhandup / Kanjurmarg / Powai,severe_dry_pipe,+91-9872329818,19.1361,72.9328,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10743,2026-09-09T15:32:00Z,K/W,Andheri West / Versova,severe_dry_pipe,+91-9890718864,19.1281,72.8329,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10744,2026-09-09T21:36:00Z,F/N,Matunga / Sion / Wadala,low_pressure,+91-9888192847,19.0292,72.8548,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10745,2026-09-09T07:15:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,severe_dry_pipe,+91-9829246722,19.0514,72.9196,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10746,2026-09-09T17:01:00Z,K/W,Andheri West / Versova,severe_dry_pipe,+91-9886770572,19.126,72.8272,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10747,2026-09-09T09:38:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,contaminated_water,+91-9843646761,19.0536,72.9193,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10748,2026-09-09T19:57:00Z,N,Ghatkopar / Pant Nagar,severe_dry_pipe,+91-9861213759,19.0862,72.9077,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10749,2026-09-09T20:00:00Z,P/N,Malad / Marve / Malvani,low_pressure,+91-9827725920,19.1863,72.8481,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10750,2026-09-09T15:40:00Z,N,Ghatkopar / Pant Nagar,severe_dry_pipe,+91-9858393538,19.0871,72.9101,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10751,2026-09-09T18:53:00Z,K/W,Andheri West / Versova,pipeline_burst,+91-9893760101,19.1286,72.8255,resolved,true,10731,true,42,2.0.0,2026-09-18T12:00:00Z
10752,2026-09-09T11:37:00Z,R/C,Borivali / Gorai,pipeline_burst,+91-9871284632,19.2332,72.8522,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10753,2026-09-09T11:50:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,low_pressure,+91-9873887606,19.0566,72.9191,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10754,2026-09-09T17:03:00Z,P/N,Malad / Marve / Malvani,contaminated_water,+91-9817728371,19.1903,72.8521,resolved,true,10737,true,42,2.0.0,2026-09-18T12:00:00Z
10755,2026-09-09T07:19:00Z,A,Colaba / Fort / Nariman Point,severe_dry_pipe,+91-9861684431,18.9197,72.8373,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10756,2026-09-09T14:38:00Z,K/W,Andheri West / Versova,severe_dry_pipe,+91-9867713879,19.1321,72.8314,resolved,true,10740,true,42,2.0.0,2026-09-18T12:00:00Z
10757,2026-09-09T18:39:00Z,E,Byculla / Mazgaon / Nagpada,pipeline_burst,+91-9893442094,18.9715,72.8277,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10758,2026-09-09T18:07:00Z,R/S,Kandivali West & East,severe_dry_pipe,+91-9830776893,19.205,72.8522,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10759,2026-09-09T15:10:00Z,P/S,Goregaon West & East,pipeline_burst,+91-9812287452,19.1603,72.8395,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10760,2026-09-09T21:29:00Z,K/W,Andheri West / Versova,pipeline_burst,+91-9845359379,19.1265,72.8347,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10761,2026-09-09T10:38:00Z,P/N,Malad / Marve / Malvani,severe_dry_pipe,+91-9848371791,19.1846,72.8496,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10762,2026-09-09T20:11:00Z,A,Colaba / Fort / Nariman Point,contaminated_water,+91-9812716656,18.9225,72.8319,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10763,2026-09-09T09:03:00Z,P/N,Malad / Marve / Malvani,severe_dry_pipe,+91-9875447186,19.1858,72.8456,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10764,2026-09-09T14:04:00Z,K/W,Andheri West / Versova,severe_dry_pipe,+91-9813316872,19.1288,72.8299,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10765,2026-09-09T17:16:00Z,B,Sandhurst Road / Dongri,severe_dry_pipe,+91-9822713352,18.9513,72.8407,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10766,2026-09-09T19:25:00Z,N,Ghatkopar / Pant Nagar,severe_dry_pipe,+91-9826578694,19.0858,72.9121,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10767,2026-09-09T10:02:00Z,R/S,Kandivali West & East,contaminated_water,+91-9885630723,19.2065,72.8475,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10768,2026-09-09T21:57:00Z,K/W,Andheri West / Versova,contaminated_water,+91-9846612861,19.1268,72.8344,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10769,2026-09-09T11:31:00Z,K/W,Andheri West / Versova,low_pressure,+91-9820715515,19.1243,72.8253,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10770,2026-09-09T20:15:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,severe_dry_pipe,+91-9821995210,19.0586,72.922,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10771,2026-09-09T16:19:00Z,H/E,Bandra East / Santacruz East,tanker_delay,+91-9827830521,19.0595,72.8492,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10772,2026-09-09T09:32:00Z,G/S,Worli / Lower Parel,severe_dry_pipe,+91-9811853479,19.0069,72.8181,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10773,2026-09-09T10:44:00Z,D,Malabar Hill / Walkeshwar,severe_dry_pipe,+91-9824436663,18.9644,72.8091,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10774,2026-09-09T17:27:00Z,K/W,Andheri West / Versova,severe_dry_pipe,+91-9823750560,19.1258,72.83,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10775,2026-09-10T08:41:00Z,R/S,Kandivali West & East,severe_dry_pipe,+91-9899338660,19.2103,72.8543,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10776,2026-09-10T17:38:00Z,F/S,Parel / Sewri / Lalbaug,severe_dry_pipe,+91-9822078506,18.9939,72.8426,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10777,2026-09-10T12:54:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,pipeline_burst,+91-9876038660,19.0515,72.9135,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10778,2026-09-10T18:38:00Z,B,Sandhurst Road / Dongri,severe_dry_pipe,+91-9863653551,18.9489,72.8361,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10779,2026-09-10T07:36:00Z,R/S,Kandivali West & East,tanker_delay,+91-9858463614,19.2091,72.8471,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10780,2026-09-10T13:10:00Z,R/C,Borivali / Gorai,severe_dry_pipe,+91-9861518784,19.2335,72.852,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10781,2026-09-10T06:10:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,low_pressure,+91-9834751374,19.0581,72.9165,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10782,2026-09-10T12:23:00Z,K/W,Andheri West / Versova,contaminated_water,+91-9813606740,19.1272,72.8341,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10783,2026-09-10T10:54:00Z,R/S,Kandivali West & East,contaminated_water,+91-9825192311,19.2089,72.8486,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10784,2026-09-10T18:28:00Z,K/W,Andheri West / Versova,severe_dry_pipe,+91-9824465604,19.133,72.8326,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10785,2026-09-10T06:53:00Z,K/W,Andheri West / Versova,low_pressure,+91-9893460231,19.1296,72.8252,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10786,2026-09-10T15:43:00Z,K/E,Andheri East / Marol,severe_dry_pipe,+91-9843013859,19.116,72.8743,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10787,2026-09-10T17:37:00Z,M/W,Chembur West / Tilak Nagar,contaminated_water,+91-9821655949,19.0566,72.9,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10788,2026-09-10T18:30:00Z,K/W,Andheri West / Versova,pipeline_burst,+91-9852006328,19.1232,72.8256,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10789,2026-09-10T06:27:00Z,E,Byculla / Mazgaon / Nagpada,severe_dry_pipe,+91-9836304475,18.9748,72.8347,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10790,2026-09-10T20:10:00Z,F/N,Matunga / Sion / Wadala,severe_dry_pipe,+91-9878902926,19.0225,72.8553,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10791,2026-09-10T15:30:00Z,L,Kurla / Asalpha / Sakinaka,low_pressure,+91-9819652039,19.0765,72.8808,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10792,2026-09-10T10:58:00Z,P/N,Malad / Marve / Malvani,contaminated_water,+91-9891314788,19.1815,72.8441,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10793,2026-09-10T10:18:00Z,K/W,Andheri West / Versova,low_pressure,+91-9889578902,19.1252,72.8318,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10794,2026-09-10T10:32:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,pipeline_burst,+91-9838940319,19.0591,72.9159,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10795,2026-09-10T06:26:00Z,K/W,Andheri West / Versova,contaminated_water,+91-9898322734,19.1293,72.8341,resolved,true,10782,true,42,2.0.0,2026-09-18T12:00:00Z
10796,2026-09-10T07:39:00Z,C,Marine Lines / Chandanwadi,pipeline_burst,+91-9864683868,18.9431,72.8298,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10797,2026-09-10T16:01:00Z,G/N,Dharavi / Mahim / Dadar West,severe_dry_pipe,+91-9883485667,19.0465,72.8426,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10798,2026-09-10T12:33:00Z,N,Ghatkopar / Pant Nagar,severe_dry_pipe,+91-9823114778,19.0842,72.9074,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10799,2026-09-10T20:55:00Z,K/W,Andheri West / Versova,low_pressure,+91-9883907261,19.1319,72.828,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10800,2026-09-11T12:35:00Z,E,Byculla / Mazgaon / Nagpada,tanker_delay,+91-9819185865,18.9727,72.836,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10801,2026-09-11T17:46:00Z,D,Malabar Hill / Walkeshwar,severe_dry_pipe,+91-9839037575,18.9637,72.8144,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10802,2026-09-11T12:16:00Z,P/S,Goregaon West & East,low_pressure,+91-9846291718,19.1638,72.8463,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10803,2026-09-11T11:19:00Z,R/C,Borivali / Gorai,severe_dry_pipe,+91-9876770033,19.2282,72.8526,resolved,true,,true,42,2.0.0,2026-09-18T12:00:00Z
10804,2026-09-11T20:57:00Z,T,Mulund / Nahur,low_pressure,+91-9814404032,19.174,72.9599,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10805,2026-09-11T07:42:00Z,N,Ghatkopar / Pant Nagar,contaminated_water,+91-9810232074,19.0837,72.9067,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10806,2026-09-11T17:54:00Z,K/W,Andheri West / Versova,severe_dry_pipe,+91-9864738516,19.1255,72.8256,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10807,2026-09-11T21:19:00Z,E,Byculla / Mazgaon / Nagpada,low_pressure,+91-9872304399,18.9723,72.8274,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10808,2026-09-11T19:12:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,low_pressure,+91-9878558543,19.0514,72.9185,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10809,2026-09-11T21:54:00Z,F/N,Matunga / Sion / Wadala,severe_dry_pipe,+91-9868866287,19.0265,72.8597,resolved,true,10790,true,42,2.0.0,2026-09-18T12:00:00Z
10810,2026-09-11T16:38:00Z,M/W,Chembur West / Tilak Nagar,tanker_delay,+91-9856053194,19.0654,72.897,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10811,2026-09-11T14:16:00Z,G/N,Dharavi / Mahim / Dadar West,tanker_delay,+91-9833882989,19.0477,72.851,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10812,2026-09-11T13:31:00Z,R/C,Borivali / Gorai,severe_dry_pipe,+91-9886566050,19.229,72.8587,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10813,2026-09-11T11:02:00Z,P/S,Goregaon West & East,contaminated_water,+91-9812854543,19.1592,72.8415,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10814,2026-09-11T11:40:00Z,K/E,Andheri East / Marol,severe_dry_pipe,+91-9884722670,19.1102,72.87,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10815,2026-09-11T16:01:00Z,A,Colaba / Fort / Nariman Point,contaminated_water,+91-9848468244,18.9216,72.8327,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10816,2026-09-11T12:22:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,contaminated_water,+91-9880140747,19.0527,72.9135,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10817,2026-09-11T19:45:00Z,H/E,Bandra East / Santacruz East,contaminated_water,+91-9879220052,19.0656,72.8466,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10818,2026-09-11T19:57:00Z,B,Sandhurst Road / Dongri,severe_dry_pipe,+91-9845385901,18.9525,72.8345,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10819,2026-09-11T13:08:00Z,H/W,Bandra West / Khar,severe_dry_pipe,+91-9840095054,19.057,72.8344,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10820,2026-09-11T07:02:00Z,S,Bhandup / Kanjurmarg / Powai,contaminated_water,+91-9849645537,19.1442,72.9321,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10821,2026-09-11T15:00:00Z,E,Byculla / Mazgaon / Nagpada,contaminated_water,+91-9858730495,18.9751,72.8356,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10822,2026-09-11T09:54:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,low_pressure,+91-9892992425,19.0512,72.9133,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10823,2026-09-11T13:33:00Z,M/W,Chembur West / Tilak Nagar,severe_dry_pipe,+91-9876179484,19.0588,72.8993,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10824,2026-09-11T21:50:00Z,K/W,Andheri West / Versova,severe_dry_pipe,+91-9875480133,19.1299,72.8255,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10825,2026-09-11T18:05:00Z,K/W,Andheri West / Versova,tanker_delay,+91-9837714184,19.125,72.8337,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10826,2026-09-11T16:31:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,low_pressure,+91-9873601128,19.055,72.9152,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10827,2026-09-11T21:27:00Z,H/W,Bandra West / Khar,low_pressure,+91-9872382422,19.0554,72.8341,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10828,2026-09-11T08:48:00Z,H/W,Bandra West / Khar,contaminated_water,+91-9847118689,19.0554,72.8358,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10829,2026-09-12T12:58:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,low_pressure,+91-9827560804,19.0548,72.9152,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10830,2026-09-12T18:41:00Z,T,Mulund / Nahur,pipeline_burst,+91-9840548272,19.1683,72.9569,resolved,true,,true,42,2.0.0,2026-09-18T12:00:00Z
10831,2026-09-12T10:48:00Z,K/W,Andheri West / Versova,severe_dry_pipe,+91-9859866398,19.1296,72.8347,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10832,2026-09-12T16:37:00Z,E,Byculla / Mazgaon / Nagpada,severe_dry_pipe,+91-9862023531,18.9769,72.8291,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10833,2026-09-12T08:24:00Z,M/W,Chembur West / Tilak Nagar,severe_dry_pipe,+91-9882391613,19.0629,72.8939,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10834,2026-09-12T15:26:00Z,N,Ghatkopar / Pant Nagar,severe_dry_pipe,+91-9840379161,19.0854,72.9063,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10835,2026-09-12T10:42:00Z,P/S,Goregaon West & East,contaminated_water,+91-9816287798,19.1598,72.8441,resolved,true,,true,42,2.0.0,2026-09-18T12:00:00Z
10836,2026-09-12T09:02:00Z,M/W,Chembur West / Tilak Nagar,contaminated_water,+91-9873286686,19.0618,72.8978,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10837,2026-09-12T18:47:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,severe_dry_pipe,+91-9836259399,19.0574,72.9191,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10838,2026-09-12T09:41:00Z,K/W,Andheri West / Versova,contaminated_water,+91-9821453185,19.1276,72.8252,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10839,2026-09-12T19:35:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,low_pressure,+91-9887228141,19.0526,72.9138,resolved,true,10822,true,42,2.0.0,2026-09-18T12:00:00Z
10840,2026-09-12T21:07:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,contaminated_water,+91-9814431915,19.0595,72.9157,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10841,2026-09-12T18:06:00Z,K/W,Andheri West / Versova,severe_dry_pipe,+91-9839647099,19.1266,72.828,resolved,true,10824,true,42,2.0.0,2026-09-18T12:00:00Z
10842,2026-09-12T10:42:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,low_pressure,+91-9817078841,19.051,72.9145,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10843,2026-09-12T18:39:00Z,T,Mulund / Nahur,contaminated_water,+91-9826444557,19.1701,72.9546,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10844,2026-09-12T18:56:00Z,G/N,Dharavi / Mahim / Dadar West,low_pressure,+91-9855037782,19.0442,72.8493,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10845,2026-09-12T08:21:00Z,A,Colaba / Fort / Nariman Point,tanker_delay,+91-9823830919,18.9257,72.838,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10846,2026-09-12T17:53:00Z,P/N,Malad / Marve / Malvani,severe_dry_pipe,+91-9883481252,19.1875,72.8469,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10847,2026-09-12T21:34:00Z,A,Colaba / Fort / Nariman Point,low_pressure,+91-9817154189,18.9214,72.829,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10848,2026-09-12T18:17:00Z,F/N,Matunga / Sion / Wadala,contaminated_water,+91-9880460685,19.0282,72.8551,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10849,2026-09-12T07:46:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,severe_dry_pipe,+91-9830596184,19.0517,72.9166,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10850,2026-09-12T14:30:00Z,H/E,Bandra East / Santacruz East,severe_dry_pipe,+91-9863755277,19.0611,72.8489,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10851,2026-09-12T16:41:00Z,D,Malabar Hill / Walkeshwar,pipeline_burst,+91-9865255127,18.9644,72.8138,resolved,true,,true,42,2.0.0,2026-09-18T12:00:00Z
10852,2026-09-12T10:25:00Z,M/W,Chembur West / Tilak Nagar,severe_dry_pipe,+91-9819432530,19.0586,72.8999,resolved,true,10833,true,42,2.0.0,2026-09-18T12:00:00Z
10853,2026-09-13T17:08:00Z,K/W,Andheri West / Versova,contaminated_water,+91-9883271803,19.1239,72.8254,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10854,2026-09-13T08:29:00Z,H/E,Bandra East / Santacruz East,severe_dry_pipe,+91-9857245413,19.066,72.8544,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10855,2026-09-13T20:23:00Z,P/S,Goregaon West & East,severe_dry_pipe,+91-9849961621,19.1663,72.8487,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10856,2026-09-13T09:48:00Z,G/S,Worli / Lower Parel,pipeline_burst,+91-9895045871,19.0096,72.8216,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10857,2026-09-13T07:20:00Z,S,Bhandup / Kanjurmarg / Powai,severe_dry_pipe,+91-9887756731,19.1374,72.9278,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10858,2026-09-13T16:57:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,contaminated_water,+91-9813464828,19.0503,72.9208,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10859,2026-09-13T12:32:00Z,C,Marine Lines / Chandanwadi,low_pressure,+91-9846396552,18.9527,72.8272,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10860,2026-09-13T07:21:00Z,H/W,Bandra West / Khar,severe_dry_pipe,+91-9862765907,19.0601,72.8303,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10861,2026-09-13T16:11:00Z,H/E,Bandra East / Santacruz East,severe_dry_pipe,+91-9834922821,19.0594,72.8509,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10862,2026-09-13T20:43:00Z,A,Colaba / Fort / Nariman Point,tanker_delay,+91-9887855168,18.9206,72.8346,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10863,2026-09-13T13:00:00Z,K/W,Andheri West / Versova,pipeline_burst,+91-9879871613,19.1238,72.8334,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10864,2026-09-13T12:01:00Z,K/W,Andheri West / Versova,low_pressure,+91-9846955903,19.1323,72.8271,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10865,2026-09-13T21:17:00Z,H/E,Bandra East / Santacruz East,low_pressure,+91-9859465226,19.0645,72.8551,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10866,2026-09-13T20:00:00Z,G/S,Worli / Lower Parel,contaminated_water,+91-9862978738,19.0081,72.8248,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10867,2026-09-13T09:11:00Z,P/N,Malad / Marve / Malvani,low_pressure,+91-9858969819,19.1826,72.8443,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10868,2026-09-13T08:15:00Z,H/W,Bandra West / Khar,contaminated_water,+91-9898238601,19.0553,72.8315,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10869,2026-09-13T13:45:00Z,L,Kurla / Asalpha / Sakinaka,severe_dry_pipe,+91-9810794153,19.0769,72.8791,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10870,2026-09-13T07:38:00Z,K/E,Andheri East / Marol,severe_dry_pipe,+91-9861969747,19.118,72.8664,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10871,2026-09-13T07:08:00Z,H/E,Bandra East / Santacruz East,severe_dry_pipe,+91-9840522600,19.0669,72.8464,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10872,2026-09-13T07:50:00Z,M/W,Chembur West / Tilak Nagar,contaminated_water,+91-9857609723,19.058,72.8948,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10873,2026-09-13T17:13:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,severe_dry_pipe,+91-9872926358,19.0584,72.919,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10874,2026-09-13T10:39:00Z,R/C,Borivali / Gorai,pipeline_burst,+91-9833415577,19.2253,72.8614,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10875,2026-09-13T11:14:00Z,B,Sandhurst Road / Dongri,low_pressure,+91-9845742549,18.9523,72.8401,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10876,2026-09-13T21:56:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,severe_dry_pipe,+91-9847196256,19.0561,72.9174,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10877,2026-09-13T20:54:00Z,M/W,Chembur West / Tilak Nagar,low_pressure,+91-9827018242,19.0602,72.8985,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10878,2026-09-13T19:26:00Z,K/W,Andheri West / Versova,severe_dry_pipe,+91-9879281295,19.1256,72.8278,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10879,2026-09-13T15:38:00Z,G/S,Worli / Lower Parel,severe_dry_pipe,+91-9862520878,19.0093,72.8169,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10880,2026-09-13T14:41:00Z,H/E,Bandra East / Santacruz East,pipeline_burst,+91-9861672312,19.0667,72.8547,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10881,2026-09-13T18:14:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,severe_dry_pipe,+91-9871355999,19.0523,72.9152,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10882,2026-09-13T12:40:00Z,P/S,Goregaon West & East,low_pressure,+91-9859605975,19.1609,72.8486,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10883,2026-09-13T09:35:00Z,D,Malabar Hill / Walkeshwar,contaminated_water,+91-9827437499,18.9623,72.8127,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10884,2026-09-13T10:23:00Z,G/N,Dharavi / Mahim / Dadar West,severe_dry_pipe,+91-9896526149,19.0383,72.845,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10885,2026-09-14T11:40:00Z,D,Malabar Hill / Walkeshwar,contaminated_water,+91-9847190970,18.9627,72.8155,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10886,2026-09-14T16:55:00Z,K/W,Andheri West / Versova,pipeline_burst,+91-9823475186,19.1251,72.8295,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10887,2026-09-14T14:19:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,tanker_delay,+91-9811977901,19.0559,72.916,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
